,spk,txt,emo,tense,emo_address,wav_address
122,1003,IWW,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_IWW_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1003_IWW_NEU_XX.wav
123,1073,ITS,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_ITS_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_ITS_NEU_XX.wav
124,1059,IEO,ANG,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_IEO_ANG_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1059_IEO_ANG_MD.wav
125,1065,TAI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1065_TAI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1065_TAI_HAP_XX.wav
126,1008,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_TIE_SAD_XX.wav
127,1009,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1009_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1009_ITS_HAP_XX.wav
128,1040,IEO,ANG,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IEO_ANG_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IEO_ANG_LO.wav
129,1079,MTI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_MTI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1079_MTI_NEU_XX.wav
130,1040,IEO,DIS,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IEO_DIS_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1040_IEO_DIS_MD.wav
131,1087,WSI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_WSI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_WSI_DIS_XX.wav
132,1073,TIE,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_TIE_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1073_TIE_ANG_XX.wav
133,1064,IWL,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_IWL_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_IWL_FEA_XX.wav
134,1028,IEO,DIS,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_IEO_DIS_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_IEO_DIS_LO.wav
135,1087,DFA,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_DFA_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_DFA_SAD_XX.wav
136,1034,WSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_WSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_WSI_SAD_XX.wav
137,1051,IWL,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_IWL_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_IWL_DIS_XX.wav
138,1053,IEO,FEA,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_IEO_FEA_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_IEO_FEA_MD.wav
139,1028,ITS,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_ITS_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_ITS_SAD_XX.wav
140,1042,TSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1042_TSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1042_TSI_FEA_XX.wav
141,1084,TAI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_TAI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_TAI_SAD_XX.wav
142,1039,IEO,SAD,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_IEO_SAD_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_IEO_SAD_HI.wav
143,1015,WSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_WSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_WSI_HAP_XX.wav
144,1068,DFA,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1068_DFA_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1068_DFA_HAP_XX.wav
145,1001,DFA,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1001_DFA_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1001_DFA_ANG_XX.wav
146,1080,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1080_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1080_MTI_DIS_XX.wav
147,1034,IOM,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_IOM_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1034_IOM_ANG_XX.wav
148,1048,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_TSI_ANG_XX.wav
149,1023,IWW,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_IWW_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1023_IWW_ANG_XX.wav
150,1053,TIE,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_TIE_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1053_TIE_NEU_XX.wav
151,1007,WSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_WSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1007_WSI_NEU_XX.wav
152,1013,IEO,DIS,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IEO_DIS_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_IEO_DIS_HI.wav
153,1002,ITS,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1002_ITS_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1002_ITS_DIS_XX.wav
154,1015,ITS,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_ITS_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_ITS_FEA_XX.wav
155,1080,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1080_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1080_TIE_SAD_XX.wav
156,1041,ITH,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_ITH_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_ITH_NEU_XX.wav
157,1081,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1081_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1081_ITS_HAP_XX.wav
158,1020,MTI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1020_MTI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1020_MTI_ANG_XX.wav
159,1071,TAI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1071_TAI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1071_TAI_FEA_XX.wav
160,1026,IEO,FEA,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_IEO_FEA_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1026_IEO_FEA_HI.wav
161,1011,IWW,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1011_IWW_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1011_IWW_HAP_XX.wav
162,1036,TSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_TSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1036_TSI_HAP_XX.wav
163,1022,IOM,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_IOM_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_IOM_HAP_XX.wav
164,1008,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1008_MTI_DIS_XX.wav
165,1077,IWL,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_IWL_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_IWL_SAD_XX.wav
166,1077,TAI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_TAI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_TAI_ANG_XX.wav
167,1066,IEO,SAD,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1066_IEO_SAD_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1066_IEO_SAD_MD.wav
168,1087,MTI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_MTI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1087_MTI_HAP_XX.wav
169,1083,IWW,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_IWW_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_IWW_DIS_XX.wav
170,1058,IWL,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IWL_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IWL_HAP_XX.wav
171,1061,DFA,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_DFA_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_DFA_DIS_XX.wav
172,1041,IOM,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_IOM_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1041_IOM_SAD_XX.wav
173,1074,DFA,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1074_DFA_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1074_DFA_FEA_XX.wav
174,1055,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1055_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1055_TSI_SAD_XX.wav
175,1030,IWW,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_IWW_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1030_IWW_SAD_XX.wav
176,1021,WSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1021_WSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1021_WSI_FEA_XX.wav
177,1047,IEO,HAP,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_IEO_HAP_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_IEO_HAP_MD.wav
178,1049,ITH,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_ITH_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1049_ITH_DIS_XX.wav
179,1027,WSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_WSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1027_WSI_ANG_XX.wav
180,1061,TIE,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_TIE_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_TIE_HAP_XX.wav
181,1061,ITH,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_ITH_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1061_ITH_ANG_XX.wav
182,1057,TAI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_TAI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_TAI_NEU_XX.wav
183,1056,IEO,HAP,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_IEO_HAP_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1056_IEO_HAP_HI.wav
184,1005,ITH,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_ITH_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_ITH_NEU_XX.wav
185,1044,TIE,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1044_TIE_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1044_TIE_SAD_XX.wav
186,1035,TAI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1035_TAI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1035_TAI_FEA_XX.wav
187,1045,ITS,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1045_ITS_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1045_ITS_HAP_XX.wav
188,1064,TSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_TSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_TSI_NEU_XX.wav
189,1022,TAI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_TAI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1022_TAI_DIS_XX.wav
190,1050,IOM,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_IOM_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1050_IOM_NEU_XX.wav
191,1070,WSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_WSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_WSI_SAD_XX.wav
192,1077,IEO,FEA,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_IEO_FEA_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1077_IEO_FEA_LO.wav
193,1011,IEO,SAD,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1011_IEO_SAD_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1011_IEO_SAD_LO.wav
194,1064,IEO,DIS,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_IEO_DIS_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_IEO_DIS_LO.wav
195,1064,ITS,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_ITS_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1064_ITS_SAD_XX.wav
196,1086,IWL,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_IWL_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1086_IWL_NEU_XX.wav
197,1051,WSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_WSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_WSI_HAP_XX.wav
198,1038,DFA,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1038_DFA_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1038_DFA_FEA_XX.wav
199,1005,IOM,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_IOM_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1005_IOM_SAD_XX.wav
200,1075,IEO,SAD,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1075_IEO_SAD_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1075_IEO_SAD_HI.wav
201,1019,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1019_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1019_TSI_SAD_XX.wav
202,1058,IOM,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IOM_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1058_IOM_DIS_XX.wav
203,1047,IWW,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_IWW_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1047_IWW_DIS_XX.wav
204,1025,DFA,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_DFA_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_DFA_DIS_XX.wav
205,1025,ITH,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_ITH_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_ITH_ANG_XX.wav
206,1070,IOM,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_IOM_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_IOM_ANG_XX.wav
207,1084,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_TSI_ANG_XX.wav
208,1025,TIE,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_TIE_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_TIE_HAP_XX.wav
209,1051,ITS,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_ITS_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1051_ITS_FEA_XX.wav
210,1072,TSI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_TSI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1072_TSI_HAP_XX.wav
211,1062,IEO,FEA,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_IEO_FEA_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1062_IEO_FEA_HI.wav
212,1048,TAI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_TAI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1048_TAI_SAD_XX.wav
213,1006,TSI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1006_TSI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1006_TSI_FEA_XX.wav
214,1013,ITH,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_ITH_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1013_ITH_HAP_XX.wav
215,1043,WSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_WSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1043_WSI_NEU_XX.wav
216,1017,TIE,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_TIE_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_TIE_NEU_XX.wav
217,1057,MTI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_MTI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_MTI_FEA_XX.wav
218,1057,ITS,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_ITS_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1057_ITS_ANG_XX.wav
219,1068,IEO,ANG,HI,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1068_IEO_ANG_HI.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1068_IEO_ANG_HI.wav
220,1044,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1044_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1044_MTI_DIS_XX.wav
221,1015,IWL,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_IWL_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1015_IWL_DIS_XX.wav
222,1017,IEO,FEA,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_IEO_FEA_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1017_IEO_FEA_MD.wav
223,1083,IEO,HAP,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_IEO_HAP_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1083_IEO_HAP_MD.wav
224,1091,TSI,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1091_TSI_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1091_TSI_SAD_XX.wav
225,1085,ITH,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_ITH_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1085_ITH_DIS_XX.wav
226,1004,IEO,DIS,MD,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_IEO_DIS_MD.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_IEO_DIS_MD.wav
227,1032,ITH,SAD,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1032_ITH_SAD_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1032_ITH_SAD_XX.wav
228,1037,TIE,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_TIE_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_TIE_ANG_XX.wav
229,1076,IEO,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_IEO_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1076_IEO_NEU_XX.wav
230,1028,IWL,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_IWL_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1028_IWL_FEA_XX.wav
231,1037,ITS,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_ITS_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1037_ITS_NEU_XX.wav
232,1031,TIE,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_TIE_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1031_TIE_FEA_XX.wav
233,1063,WSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_WSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1063_WSI_ANG_XX.wav
234,1029,TAI,HAP,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1029_TAI_HAP_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1029_TAI_HAP_XX.wav
235,1004,IEO,ANG,LO,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_IEO_ANG_LO.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1004_IEO_ANG_LO.wav
236,1084,MTI,FEA,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_MTI_FEA_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_MTI_FEA_XX.wav
237,1044,TIE,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1044_TIE_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1044_TIE_NEU_XX.wav
238,1025,IOM,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IOM_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1025_IOM_ANG_XX.wav
239,1071,MTI,DIS,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1071_MTI_DIS_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1071_MTI_DIS_XX.wav
240,1039,TSI,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_TSI_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1039_TSI_ANG_XX.wav
241,1014,IWW,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_IWW_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1014_IWW_ANG_XX.wav
242,1084,ITS,ANG,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_ITS_ANG_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1084_ITS_ANG_XX.wav
243,1070,WSI,NEU,XX,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_WSI_NEU_XX.wav.emo.npy,/home/ubuntu/efs/sts/CREMA-D/AudioWAV/1070_WSI_NEU_XX.wav
